freq,h2Om
1.6877464407389903e-07,6.485216681170788e-22
1.6904666509882788e-07,6.516624718594069e-22
1.6931912455121408e-07,6.548184865786883e-22
1.6959202313768844e-07,6.579897859419884e-22
1.6986536156602173e-07,6.611764439731546e-22
1.7013914054512554e-07,6.643785350545362e-22
1.7041336078505291e-07,6.67596133928703e-22
1.7068802299700272e-07,6.708293157002212e-22
1.7096312789331878e-07,6.740781558373747e-22
1.7123867618749395e-07,6.773427301739533e-22
1.7151466859417114e-07,6.806231149110117e-22
1.7179110582914402e-07,6.839193866186354e-22
1.7206798860936097e-07,6.872316222377525e-22
1.7234531765292588e-07,6.905598990819184e-22
1.7262309367909907e-07,6.939042948391065e-22
1.729013174083014e-07,6.972648875735519e-22
1.731799895621136e-07,7.0064175572753805e-22
1.734591108632803e-07,7.040349781232613e-22
1.7373868203571115e-07,7.074446339646536e-22
1.740187038044814e-07,7.108708028392197e-22
1.742991768958364e-07,7.143135647199281e-22
1.745801020371906e-07,7.1777299996703835e-22
1.7486147995713186e-07,7.212491893300101e-22
1.7514331138542242e-07,7.247422139493752e-22
1.7542559705299959e-07,7.282521553586166e-22
1.7570833769198016e-07,7.317790954861026e-22
1.7599153403565957e-07,7.353231166569668e-22
1.762751868185161e-07,7.388843015950562e-22
1.7655929677621192e-07,7.424627334248518e-22
1.7684386464559372e-07,7.46058495673395e-22
1.7712889116469735e-07,7.496716722722692e-22
1.7741437707274665e-07,7.533023475595197e-22
1.77700323110158e-07,7.569506062816585e-22
1.779867300185412e-07,7.60616533595626e-22
1.7827359854070012e-07,7.643002150707654e-22
1.7856092942063742e-07,7.680017366908524e-22
1.788487234035534e-07,7.717211848560663e-22
1.7913698123585048e-07,7.75458646385037e-22
1.7942570366513415e-07,7.792142085168589e-22
1.7971489144021368e-07,7.82987958913114e-22
1.8000454531110678e-07,7.867799856599494e-22
1.8029466602903843e-07,7.9059037727009565e-22
1.805852543464456e-07,7.944192226849678e-22
1.8087631101697788e-07,7.982666112767255e-22
1.8116783679549855e-07,8.02132632850345e-22
1.8145983243808892e-07,8.060173776457488e-22
1.8175229870204748e-07,8.099209363398748e-22
1.8204523634589437e-07,8.13843400048824e-22
1.823386461293723e-07,8.177848603299777e-22
1.826325288134474e-07,8.217454091841145e-22
1.8292688516031328e-07,8.2572513905758845e-22
1.8322171593339213e-07,8.29724142844475e-22
1.835170218973354e-07,8.337425138887231e-22
1.838128038180285e-07,8.377803459863665e-22
1.8410906246258966e-07,8.418377333876756e-22
1.8440579859937475e-07,8.459147707993934e-22
1.8470301299797795e-07,8.50011553386927e-22
1.850007064292327e-07,8.541281767765578e-22
1.8529887966521638e-07,8.582647370577087e-22
1.855975334792492e-07,8.62421330785142e-22
1.858966686458989e-07,8.66598054981256e-22
1.8619628594098172e-07,8.707950071383276e-22
1.86496386141563e-07,8.750122852207762e-22
1.867969700259622e-07,8.79249987667486e-22
1.8709803837375155e-07,8.835082133940606e-22
1.8739959196576105e-07,8.87787061795172e-22
1.8770163158407907e-07,8.920866327468596e-22
1.8800415801205345e-07,8.964070266088516e-22
1.8830717203429563e-07,9.00748344226934e-22
1.8861067443668175e-07,9.051106869352923e-22
1.8891466600635336e-07,9.094941565588595e-22
1.892191475317222e-07,9.138988554157295e-22
1.8952411980246928e-07,9.183248863195042e-22
1.8982958360954942e-07,9.227723525817289e-22
1.901355397451923e-07,9.272413580142903e-22
1.9044198900290333e-07,9.317320069318208e-22
1.9074893217746836e-07,9.362444041541735e-22
1.9105637006495272e-07,9.407786550088235e-22
1.9136430346270586e-07,9.453348653333642e-22
1.916727331693625e-07,9.499131414779668e-22
1.9198165998484326e-07,9.545135903078372e-22
1.922910847103596e-07,9.591363192057569e-22
1.9260100814841285e-07,9.637814360745405e-22
1.9291143110279883e-07,9.684490493395965e-22
1.9322235437860895e-07,9.731392679514386e-22
1.9353377878223102e-07,9.77852201388214e-22
1.9384570512135406e-07,9.825879596582961e-22
1.9415813420496733e-07,9.873466533028092e-22
1.9447106684336524e-07,9.921283933982491e-22
1.9478450384814804e-07,9.969332915590555e-22
1.95098446032223e-07,1.0017614599402016e-21
1.9541289420980912e-07,1.0066130112398545e-21
1.957278491964361e-07,1.0114880587019552e-21
1.9604331180894928e-07,1.0163867161189059e-21
1.9635928286551058e-07,1.0213090978342094e-21
1.9667576318559934e-07,1.0262553187451167e-21
1.969927535900173e-07,1.0312254943053532e-21
1.973102549008875e-07,1.0362197405277636e-21
1.9762826794165928e-07,1.0412381739870654e-21
1.979467935371091e-07,1.0462809118225497e-21
1.9826583251334163e-07,1.0513480717407947e-21
1.9858538569779455e-07,1.0564397720184622e-21
1.9890545391923755e-07,1.0615561315050028e-21
1.992260380077773e-07,1.0666972696254764e-21
1.995471387948584e-07,1.0718633063833227e-21
1.9986875711326429e-07,1.0770543623631407e-21
2.0019089379712185e-07,1.0822705587335398e-21
2.0051354968190241e-07,1.0875120172499561e-21
2.008367256044226e-07,1.0927788602574659e-21
2.0116042240284938e-07,1.0980712106936946e-21
2.0148464091669902e-07,1.1033891920916274e-21
2.0180938198684218e-07,1.1087329285825468e-21
2.021346464555046e-07,1.114102544898901e-21
2.0246043516626846e-07,1.1194981663772026e-21
2.02786748964077e-07,1.1249199189609974e-21
2.0311358869523383e-07,1.1303679292037519e-21
2.034409552074077e-07,1.135842324271853e-21
2.037688493496336e-07,1.1413432319475587e-21
2.0409727197231376e-07,1.1468707806319571e-21
2.044262239272227e-07,1.1524250993480138e-21
2.04755706067506e-07,1.1580063177435264e-21
2.0508571924768562e-07,1.1636145660942011e-21
2.0541626432366087e-07,1.1692499753066735e-21
2.0574734215270913e-07,1.1749126769215381e-21
2.0607895359349128e-07,1.180602803116476e-21
2.064110995060504e-07,1.1863204867092737e-21
2.0674378075181708e-07,1.1920658611609834e-21
2.070769981936102e-07,1.1978390605790095e-21
2.074107526956381e-07,1.2036402197202201e-21
2.077450451235032e-07,1.2094694739941335e-21
2.0807987634420314e-07,1.2153269594660627e-21
2.0841524722613157e-07,1.2212128128602642e-21
2.087511586390835e-07,1.22712717156318e-21
2.0908761145425418e-07,1.2330701736265917e-21
2.094246065442442e-07,1.239041957770888e-21
2.0976214478306053e-07,1.2450426633882848e-21
2.1010022704611767e-07,1.2510724305460544e-21
2.1043885421024263e-07,1.2571313999898478e-21
2.1077802715367399e-07,1.2632197131469192e-21
2.1111774675606712e-07,1.2693375121294828e-21
2.1145801389849513e-07,1.2754849397380021e-21
2.1179882946344994e-07,1.2816621394645059e-21
2.1214019433484748e-07,1.2878692554959864e-21
2.1248210939802667e-07,1.2941064327177085e-21
2.1282457553975464e-07,1.300373816716638e-21
2.1316759364822772e-07,1.306671553784827e-21
2.1351116461307255e-07,1.312999790922795e-21
2.1385528932535128e-07,1.3193586758430215e-21
2.1419996867756054e-07,1.3257483569733278e-21
2.1454520356363673e-07,1.3321689834604004e-21
2.14890994878957e-07,1.3386207051732433e-21
2.1523734352034037e-07,1.3451036727066561e-21
2.1558425038605301e-07,1.3516180373848068e-21
2.1593171637580714e-07,1.358163951264694e-21
2.1627974239076633e-07,1.3647415671397548e-21
2.1662832933354667e-07,1.3713510385434117e-21
2.1697747810821768e-07,1.3779925197526274e-21
2.173271896203078e-07,1.3846661657915622e-21
2.176774647768031e-07,1.3913721324351286e-21
2.180283044861529e-07,1.3981105762126868e-21
2.1837970965827065e-07,1.4048816544116702e-21
2.1873168120453501e-07,1.4116855250812353e-21
2.1908422003779539e-07,1.4185223470360059e-21
2.194373270723706e-07,1.425392279859715e-21
2.197910032240545e-07,1.4322954839089881e-21
2.2014524941011696e-07,1.439232120317061e-21
2.2050006654930489e-07,1.4462023509975174e-21
2.2085545556184731e-07,1.4532063386481134e-21
2.212114173694565e-07,1.4602442467545582e-21
2.2156795289532883e-07,1.4673162395942962e-21
2.2192506306415056e-07,1.4744224822404088e-21
2.2228274880209636e-07,1.4815631405653917e-21
2.226410110368351e-07,1.4887383812450925e-21
2.229998506975308e-07,1.495948371762573e-21
2.2335926871484366e-07,1.5031932804119917e-21
2.2371926602093572e-07,1.510473276302597e-21
2.2407984354946958e-07,1.517788529362598e-21
2.2444100223561402e-07,1.5251392103431989e-21
2.248027430160451e-07,1.5325254908225542e-21
2.2516506682894717e-07,1.539947543209748e-21
2.2552797461401852e-07,1.5474055407488819e-21
2.2589146731247016e-07,1.5548996575230452e-21
2.2625554586703145e-07,1.5624300684584435e-21
2.2662021122195124e-07,1.5699969493284536e-21
2.269854643229988e-07,1.577600476757695e-21
2.2735130611746918e-07,1.5852408282262187e-21
2.2771773755418422e-07,1.5929181820736088e-21
2.280847595834936e-07,1.6006327175031272e-21
2.284523731572806e-07,1.608384614585957e-21
2.288205792289608e-07,1.6161740542653328e-21
2.2918937875348787e-07,1.6240012183608275e-21
2.2955877268735458e-07,1.631866289572573e-21
2.2992876198859394e-07,1.6397694514854898e-21
2.3029934761678497e-07,1.6477108885736456e-21
2.3067053053305134e-07,1.655690786204479e-21
2.310423117000672e-07,1.6637093306431952e-21
2.3141469208205841e-07,1.6717667090570896e-21
2.3178767264480334e-07,1.6798631095198776e-21
2.3216125435563894e-07,1.6879987210161638e-21
2.325354381834593e-07,1.6961737334457674e-21
